code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,total_score,total_clicks,date_registration,date_unregistration,Normalised_score,Engagement_score,Score_category
GGG,2014B,588031,M,South West Region,Lower Than A Level,0-10%,0-35,1,60,N,Pass,3.13438E+17,177,-12,?,3.23166E-15,3.13438E+17,High
GGG,2014B,588489,F,Yorkshire Region,Lower Than A Level,Oct-20,0-35,0,30,Y,Fail,5.5808E+15,207,-8,?,5.75401E-17,5.5808E+15,High
GGG,2014B,588940,M,South Region,A Level or Equivalent,60-70%,35-55,1,60,N,Fail,816560,224,-50,?,8.41904E-27,816784,High
GGG,2014B,589009,F,South West Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass,6.8808E+15,237,-93,?,7.09436E-17,6.8808E+15,High
GGG,2014B,589053,F,London Region,Lower Than A Level,30-40%,35-55,1,60,N,Pass,7.07068E+19,566,-68,?,7.29013E-13,7.07068E+19,High
GGG,2014B,589973,F,London Region,Lower Than A Level,30-40%,0-35,0,90,Y,Fail,7.2506E+14,173,-22,?,7.47564E-18,7.2506E+14,High
GGG,2014B,590445,F,South West Region,Lower Than A Level,70-80%,0-35,0,30,N,Pass,6.57565E+15,360,-101,?,6.77974E-17,6.57565E+15,High
GGG,2014B,590739,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,30,N,Fail,0,17,-136,?,0,17,Zero
GGG,2014B,590758,F,East Midlands Region,Lower Than A Level,40-50%,35-55,0,30,N,Fail,0,11,-17,?,0,11,Zero
GGG,2014B,591563,F,South West Region,Lower Than A Level,80-90%,35-55,0,30,N,Pass,8.0758E+17,893,-24,?,8.32645E-15,8.0758E+17,High
GGG,2014B,592001,F,London Region,A Level or Equivalent,50-60%,0-35,0,30,N,Fail,6.55081E+13,422,-53,?,6.75413E-19,6.55081E+13,High
GGG,2014B,592190,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,30,Y,Pass,7.17578E+21,501,-155,?,7.3985E-11,7.17578E+21,High
GGG,2014B,593121,F,North Western Region,Lower Than A Level,0-10%,35-55,0,30,N,Pass,8.47685E+14,251,-40,?,8.73995E-18,8.47685E+14,High
GGG,2014B,593785,M,London Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass,8.5828E+21,2062,-116,?,8.84919E-11,8.5828E+21,High
GGG,2014B,593965,F,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,30,N,Distinction,7.07575E+21,1041,-184,?,7.29536E-11,7.07575E+21,High
GGG,2014B,594167,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,30,N,Distinction,8.5859E+21,843,-59,?,8.85238E-11,8.5859E+21,High
GGG,2014B,594723,F,North Western Region,Lower Than A Level,0-10%,0-35,0,30,N,Distinction,6.55249E+20,399,-11,?,6.75586E-12,6.55249E+20,High
GGG,2014B,594908,M,East Anglian Region,Lower Than A Level,50-60%,0-35,1,60,N,Fail,6044,75,-96,?,6.23159E-29,6119,High
GGG,2014B,595102,F,South Region,A Level or Equivalent,20-30%,0-35,0,30,N,Pass,6.06569E+20,472,-28,?,6.25395E-12,6.06569E+20,High
GGG,2014B,595343,F,Yorkshire Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass,7.0708E+18,298,-24,?,7.29026E-14,7.0708E+18,High
GGG,2014B,595572,F,South Region,A Level or Equivalent,70-80%,0-35,1,60,N,Pass,8.08488E+20,996,-64,?,8.33581E-12,8.08488E+20,High
GGG,2014B,596307,F,London Region,Lower Than A Level,Oct-20,0-35,0,30,N,Fail,0,52,-10,?,0,52,Zero
GGG,2014B,596382,F,North Western Region,A Level or Equivalent,Oct-20,0-35,0,30,N,Fail,6.57668E+19,170,-22,?,6.7808E-13,6.57668E+19,High
GGG,2014B,596513,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,1,60,N,Pass,7.27573E+20,2769,-141,?,7.50155E-12,7.27573E+20,High
GGG,2014B,596588,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,1,60,N,Pass,9.08596E+17,326,-8,?,9.36796E-15,9.08596E+17,High
GGG,2014B,596751,F,South West Region,A Level or Equivalent,60-70%,35-55,0,30,N,Distinction,6.0808E+23,1670,-54,?,6.26953E-09,6.0808E+23,High
GGG,2014B,597010,F,South Region,Lower Than A Level,20-30%,0-35,1,60,N,Pass,8.27567E+19,341,-85,?,8.53253E-13,8.27567E+19,High
GGG,2014B,597037,F,North Western Region,Lower Than A Level,0-10%,0-35,0,30,N,Fail,656960100,158,-8,?,6.7735E-24,656960258,High
GGG,2014B,598017,M,North Western Region,A Level or Equivalent,50-60%,35-55,0,30,N,Distinction,8.18108E+14,481,-127,?,8.435E-18,8.18108E+14,High
GGG,2014B,598127,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,30,N,Fail,505025,374,-99,?,5.207E-27,505399,High
GGG,2014B,598496,F,South East Region,Lower Than A Level,20-30%,0-35,1,60,N,Fail,60,75,-43,?,6.18622E-31,135,Medium
GGG,2014B,598564,F,South Region,Lower Than A Level,60-70%,0-35,0,30,N,Fail,607045,71,-92,?,6.25886E-27,607116,High
GGG,2014B,599144,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,30,N,Pass,5.45445E+20,272,-8,?,5.62374E-12,5.45445E+20,High
GGG,2014B,599276,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,30,N,Distinction,8.58082E+23,1919,-28,?,8.84715E-09,8.58082E+23,High
GGG,2014B,599277,F,North Western Region,A Level or Equivalent,30-40%,0-35,0,30,N,Fail,0,0,-80,?,0,0,Zero
GGG,2014B,599467,M,South West Region,Lower Than A Level,20-30%,0-35,1,60,N,Pass,6.06461E+15,479,-64,?,6.25284E-17,6.06461E+15,High
GGG,2014B,599620,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,30,N,Pass,9.07576E+21,2476,-46,?,9.35745E-11,9.07576E+21,High
GGG,2014B,600035,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,90,N,Pass,6.47961E+19,614,-36,?,6.68072E-13,6.47961E+19,High
GGG,2014B,600390,M,South East Region,Lower Than A Level,40-50%,0-35,0,30,Y,Withdrawn,0,9,-73,60,0,9,Zero
GGG,2014B,600714,F,North Western Region,A Level or Equivalent,60-70%,35-55,0,30,N,Pass,7.86585E+16,285,-85,?,8.10999E-16,7.86585E+16,High
GGG,2014B,601064,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,1,60,N,Pass,8.77466E+23,563,-50,?,9.047E-09,8.77466E+23,High
GGG,2014B,602045,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,30,N,Distinction,7.76575E+21,489,-127,?,8.00678E-11,7.76575E+21,High
GGG,2014B,602061,F,East Anglian Region,Lower Than A Level,30-40%,0-35,1,60,N,Fail,3.77074E+13,354,-29,?,3.88777E-19,3.77074E+13,High
GGG,2014B,602616,M,North Region,Lower Than A Level,Oct-20,0-35,0,150,N,Withdrawn,0,1,-24,118,0,1,Zero
GGG,2014B,602655,F,North Western Region,A Level or Equivalent,50-60%,35-55,1,60,N,Distinction,7.17575E+20,597,-75,?,7.39847E-12,7.17575E+20,High
GGG,2014B,602858,M,North Western Region,Lower Than A Level,70-80%,0-35,0,30,N,Fail,0,38,-25,?,0,38,Zero
GGG,2014B,602997,F,East Anglian Region,No Formal quals,20-30%,0-35,1,60,N,Withdrawn,0,0,-41,10,0,0,Zero
GGG,2014B,603064,F,East Midlands Region,Lower Than A Level,Oct-20,35-55,0,30,Y,Fail,7.06556E+21,1595,-100,?,7.28485E-11,7.06556E+21,High
GGG,2014B,603124,F,South East Region,A Level or Equivalent,60-70%,0-35,0,30,N,Withdrawn,0,0,-121,2,0,0,Zero
GGG,2014B,603612,F,North Western Region,A Level or Equivalent,Oct-20,35-55,1,60,N,Fail,5.45551E+18,651,-8,?,5.62483E-14,5.45551E+18,High
GGG,2014B,603921,F,East Midlands Region,Lower Than A Level,60-70%,0-35,0,90,N,Pass,8.4758E+19,366,-8,?,8.73887E-13,8.4758E+19,High
GGG,2014B,604482,M,North Region,Lower Than A Level,Oct-20,35-55,1,60,N,Fail,0,0,-92,?,0,0,Zero
GGG,2014B,604504,M,West Midlands Region,No Formal quals,0-10%,0-35,0,30,N,Distinction,7.16168E+22,570,-12,?,7.38396E-10,7.16168E+22,High
GGG,2014B,604901,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,30,Y,Pass,4.66069E+22,586,-115,?,4.80535E-10,4.66069E+22,High
GGG,2014B,605176,F,South East Region,A Level or Equivalent,70-80%,0-35,0,90,N,Fail,45,6,-24,?,4.63967E-31,51,Medium
GGG,2014B,605375,F,London Region,A Level or Equivalent,Oct-20,35-55,1,60,Y,Pass,4.65555E+18,594,-66,?,4.80004E-14,4.65555E+18,High
GGG,2014B,605445,F,London Region,Lower Than A Level,40-50%,0-35,1,60,N,Pass,5.36055E+20,613,-88,?,5.52693E-12,5.36055E+20,High
GGG,2014B,605556,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,1,60,N,Pass,7.88564E+18,270,-8,?,8.13039E-14,7.88564E+18,High
GGG,2014B,605702,F,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,30,N,Fail,5.5705E+21,261,-71,?,5.74339E-11,5.5705E+21,High
GGG,2014B,605828,F,South East Region,Lower Than A Level,60-70%,35-55,0,30,Y,Pass,7.56566E+19,396,-17,?,7.80048E-13,7.56566E+19,High
GGG,2014B,606101,F,East Midlands Region,Lower Than A Level,Oct-20,35-55,0,60,N,Pass,7.88585E+19,617,-11,?,8.13061E-13,7.88585E+19,High
GGG,2014B,606175,F,South East Region,A Level or Equivalent,40-50%,0-35,0,30,N,Pass,6.16969E+21,248,-103,?,6.36118E-11,6.16969E+21,High
GGG,2014B,606274,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,1,60,N,Fail,0,30,-100,?,0,30,Zero
GGG,2014B,606296,F,East Midlands Region,Lower Than A Level,50-60%,35-55,1,60,N,Pass,7.77477E+22,658,-50,?,8.01608E-10,7.77477E+22,High
GGG,2014B,606389,M,South East Region,Lower Than A Level,90-100%,35-55,0,30,N,Pass,7.87879E+22,3001,-117,?,8.12333E-10,7.87879E+22,High
GGG,2014B,606602,F,North Western Region,Lower Than A Level,70-80%,0-35,1,60,N,Fail,0,47,-16,?,0,47,Zero
GGG,2014B,606705,F,East Midlands Region,Lower Than A Level,Oct-20,35-55,0,30,N,Fail,0,0,-61,?,0,0,Zero
GGG,2014B,606707,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,30,N,Distinction,7.26566E+17,666,-60,?,7.49116E-15,7.26566E+17,High
GGG,2014B,606858,M,North Region,Lower Than A Level,70-80%,0-35,0,30,N,Pass,7.0858E+21,758,-59,?,7.30573E-11,7.0858E+21,High
GGG,2014B,607235,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,30,N,Distinction,6.86672E+21,884,-95,?,7.07985E-11,6.86672E+21,High
GGG,2014B,607530,F,East Midlands Region,Lower Than A Level,0-10%,35-55,1,60,N,Pass,5.46054E+21,433,-85,?,5.63002E-11,5.46054E+21,High
GGG,2014B,607536,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass,8.07572E+17,720,-130,?,8.32637E-15,8.07572E+17,High
GGG,2014B,607547,F,West Midlands Region,Lower Than A Level,60-70%,35-55,1,60,N,Pass,8.07879E+21,446,-28,?,8.32954E-11,8.07879E+21,High
GGG,2014B,607738,F,London Region,Lower Than A Level,0-10%,35-55,0,30,N,Withdrawn,0,0,-122,-8,0,0,Zero
GGG,2014B,607762,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,30,N,Distinction,7.58076E+19,211,-28,?,7.81605E-13,7.58076E+19,High
GGG,2014B,608109,F,London Region,Lower Than A Level,70-80%,0-35,0,30,N,Pass,6.06546E+15,536,-23,?,6.25371E-17,6.06546E+15,High
GGG,2014B,608221,F,North Region,Lower Than A Level,0-10%,0-35,0,30,N,Fail,5.0504E+18,164,-1,?,5.20716E-14,5.0504E+18,High
GGG,2014B,608263,F,South West Region,Lower Than A Level,50-60%,0-35,0,30,N,Distinction,7.5908E+20,1084,-43,?,7.8264E-12,7.5908E+20,High
GGG,2014B,608292,M,South East Region,A Level or Equivalent,90-100%,35-55,0,30,N,Pass,6.55878E+16,1077,-150,?,6.76235E-16,6.55878E+16,High
GGG,2014B,608596,F,West Midlands Region,Lower Than A Level,80-90%,0-35,1,60,N,Pass,6.05863E+13,322,-27,?,6.24667E-19,6.05863E+13,High
GGG,2014B,608628,F,London Region,Lower Than A Level,30-40%,0-35,0,30,N,Fail,0,1,-12,?,0,1,Zero
GGG,2014B,608649,M,East Midlands Region,Lower Than A Level,Oct-20,0-35,0,30,Y,Withdrawn,0,2,-115,130,0,2,Zero
GGG,2014B,608907,F,South Region,Lower Than A Level,30-40%,35-55,1,60,N,Pass,7.0758E+16,478,-61,?,7.29542E-16,7.0758E+16,High
GGG,2014B,609297,F,South Region,Lower Than A Level,80-90%,35-55,0,30,N,Pass,5.58585E+22,1158,-101,?,5.75922E-10,5.58585E+22,High
GGG,2014B,609326,F,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,30,N,Pass,4.75743E+20,565,-79,?,4.90509E-12,4.75743E+20,High
GGG,2014B,609365,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,30,N,Fail,0,5,-109,?,0,5,Zero
GGG,2014B,609754,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,30,N,Pass,7.06575E+19,490,-101,?,7.28505E-13,7.06575E+19,High
GGG,2014B,610127,F,London Region,Lower Than A Level,Oct-20,0-35,0,30,N,Pass,6.08075E+20,119,-66,?,6.26948E-12,6.08075E+20,High
GGG,2014B,610336,F,North Western Region,A Level or Equivalent,20-30%,35-55,1,60,N,Fail,6554,1,-17,?,6.75742E-29,6555,High
GGG,2014B,610398,F,London Region,Lower Than A Level,30-40%,35-55,1,60,N,Pass,8.46455E+16,1325,-22,?,8.72727E-16,8.46455E+16,High
GGG,2014B,610461,F,North Region,Lower Than A Level,Oct-20,0-35,0,30,N,Fail,0,102,-10,?,0,102,Zero
GGG,2014B,610917,F,London Region,A Level or Equivalent,0-10%,0-35,0,30,N,Fail,7678,204,-11,?,7.9163E-29,7882,High
GGG,2014B,610967,F,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,30,N,Fail,60511004040,317,-93,?,6.23891E-22,60511004357,High
GGG,2014B,611195,M,West Midlands Region,A Level or Equivalent,Oct-20,0-35,0,30,N,Pass,6.86853E+16,440,-60,?,7.08171E-16,6.86853E+16,High
GGG,2014B,611351,F,South West Region,A Level or Equivalent,90-100%,0-35,0,30,N,Withdrawn,0,0,-99,-26,0,0,Zero
GGG,2014B,611489,F,North Western Region,A Level or Equivalent,80-90%,35-55,0,30,N,Distinction,8.49084E+22,1211,-8,?,8.75437E-10,8.49084E+22,High
GGG,2014B,611496,F,North Western Region,A Level or Equivalent,50-60%,35-55,0,30,N,Distinction,8.28279E+21,2020,-67,?,8.53987E-11,8.28279E+21,High
GGG,2014B,611534,F,London Region,Lower Than A Level,20-30%,35-55,1,60,N,Fail,65,53,-61,?,6.70174E-31,118,Medium
GGG,2014B,611612,F,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,6.56062E+18,578,-28,?,6.76424E-14,6.56062E+18,High
GGG,2014B,611629,F,East Anglian Region,Lower Than A Level,80-90%,0-35,0,30,Y,Fail,84,172,-8,?,8.66071E-31,256,High
GGG,2014B,611962,F,South West Region,A Level or Equivalent,50-60%,35-55,0,30,N,Pass,6.36975E+22,689,-122,?,6.56745E-10,6.36975E+22,High
GGG,2014B,612002,F,South West Region,A Level or Equivalent,50-60%,35-55,0,30,N,Pass,8.08989E+22,823,-72,?,8.34098E-10,8.08989E+22,High
GGG,2014B,612039,F,North Western Region,Lower Than A Level,0-10%,0-35,0,30,N,Distinction,6.56971E+17,428,-109,?,6.77361E-15,6.56971E+17,High
GGG,2014B,612089,F,East Midlands Region,Lower Than A Level,80-90%,0-35,0,30,N,Fail,4.05046E+16,180,-41,?,4.17617E-16,4.05046E+16,High
GGG,2014B,612149,F,Yorkshire Region,HE Qualification,80-90%,0-35,0,30,N,Fail,0,0,-95,?,0,0,Zero
GGG,2014B,612207,F,North Western Region,Lower Than A Level,0-10%,0-35,0,30,N,Fail,0,0,-23,?,0,0,Zero
GGG,2014B,612319,M,London Region,A Level or Equivalent,Oct-20,0-35,0,30,N,Pass,6.54258E+19,150,-17,?,6.74565E-13,6.54258E+19,High
GGG,2014B,612363,F,East Anglian Region,A Level or Equivalent,Oct-20,0-35,0,30,N,Fail,0,15,-78,?,0,15,Zero
GGG,2014B,612385,F,East Midlands Region,A Level or Equivalent,Oct-20,0-35,0,30,N,Withdrawn,0,7,-137,103,0,7,Zero
GGG,2014B,612459,F,North Western Region,Lower Than A Level,0-10%,0-35,0,30,N,Fail,0,0,-75,?,0,0,Zero
GGG,2014B,612565,F,South East Region,Lower Than A Level,90-100%,0-35,0,30,N,Pass,7.0696E+21,636,-116,?,7.28902E-11,7.0696E+21,High
GGG,2014B,612620,F,South East Region,Lower Than A Level,90-100%,35-55,0,30,N,Fail,0,25,-93,?,0,25,Zero
GGG,2014B,612621,F,East Anglian Region,Lower Than A Level,90-100%,35-55,0,30,N,Pass,7.0708E+19,633,-99,?,7.29026E-13,7.0708E+19,High
GGG,2014B,612690,F,North Region,Lower Than A Level,50-60%,0-35,0,30,N,Pass,7.16769E+21,350,-47,?,7.39016E-11,7.16769E+21,High
GGG,2014B,612709,M,South West Region,Lower Than A Level,30-40%,0-35,0,30,Y,Withdrawn,0,0,-143,-81,0,0,Zero
GGG,2014B,612711,F,South West Region,Lower Than A Level,20-30%,0-35,0,30,N,Fail,0,0,-23,?,0,0,Zero
GGG,2014B,612797,F,North Western Region,Lower Than A Level,0-10%,0-35,0,30,N,Pass,6.06052E+18,509,-78,?,6.24862E-14,6.06052E+18,High
GGG,2014B,612870,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,30,N,Pass,4.05561E+16,615,-93,?,4.18148E-16,4.05561E+16,High
GGG,2014B,612903,F,South West Region,A Level or Equivalent,80-90%,0-35,0,30,N,Pass,8.58268E+20,550,-108,?,8.84906E-12,8.58268E+20,High
GGG,2014B,612929,F,London Region,A Level or Equivalent,30-40%,0-35,0,30,Y,Fail,5.35863E+20,644,-92,?,5.52495E-12,5.35863E+20,High
GGG,2014B,613015,F,South Region,A Level or Equivalent,90-100%,35-55,0,30,N,Distinction,6.67278E+22,1473,-113,?,6.87989E-10,6.67278E+22,High
GGG,2014B,613039,M,North Region,Lower Than A Level,40-50%,0-35,0,30,N,Fail,4548100,149,-100,?,4.68926E-26,4548249,High
GGG,2014B,613131,F,East Anglian Region,Lower Than A Level,0-10%,35-55,0,30,N,Pass,7.9769E+21,1045,-92,?,8.22448E-11,7.9769E+21,High
GGG,2014B,613227,F,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,30,N,Fail,0,1,-61,?,0,1,Zero
GGG,2014B,613235,M,North Western Region,A Level or Equivalent,0-10%,35-55,0,30,Y,Pass,6.7721E+17,1000,-81,?,6.98229E-15,6.7721E+17,High
GGG,2014B,613300,F,South West Region,A Level or Equivalent,30-40%,0-35,0,30,N,Distinction,7.77982E+22,802,-109,?,8.02129E-10,7.77982E+22,High
GGG,2014B,613407,F,South East Region,Lower Than A Level,30-40%,35-55,0,30,N,Fail,0,45,-86,?,0,45,Zero
GGG,2014B,613611,F,North Western Region,Lower Than A Level,40-50%,0-35,0,30,N,Fail,5050,148,-95,?,5.20674E-29,5198,High
GGG,2014B,613616,M,London Region,Lower Than A Level,Oct-20,35-55,0,30,Y,Fail,5.56264E+20,1387,-75,?,5.73529E-12,5.56264E+20,High
GGG,2014B,613639,F,North Western Region,Lower Than A Level,50-60%,0-35,0,30,N,Fail,8585,90,-92,?,8.85146E-29,8675,High
GGG,2014B,613646,F,North Western Region,Lower Than A Level,0-10%,35-55,0,30,N,Distinction,7.4751E+14,775,-1,?,7.70711E-18,7.4751E+14,High
GGG,2014B,613675,F,East Anglian Region,Lower Than A Level,50-60%,35-55,0,30,N,Fail,65,99,-10,?,6.70174E-31,164,Medium
GGG,2014B,613683,F,South Region,A Level or Equivalent,70-80%,0-35,0,30,N,Pass,6.57584E+21,328,-65,?,6.77994E-11,6.57584E+21,High
GGG,2014B,613691,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass,7.58091E+19,2162,-82,?,7.8162E-13,7.58091E+19,High
GGG,2014B,613720,F,London Region,Lower Than A Level,20-30%,0-35,0,90,N,Distinction,9.39084E+22,653,-60,?,9.68231E-10,9.39084E+22,High
GGG,2014B,613972,F,South East Region,Lower Than A Level,30-40%,0-35,0,30,N,Fail,656288100,128,-92,?,6.76658E-24,656288228,High
GGG,2014B,613981,F,North Western Region,Lower Than A Level,0-10%,0-35,0,30,N,Fail,6.87983E+13,199,-92,?,7.09336E-19,6.87983E+13,High
GGG,2014B,613988,F,South West Region,A Level or Equivalent,20-30%,35-55,0,30,Y,Pass,7.57565E+21,1371,-58,?,7.81078E-11,7.57565E+21,High
GGG,2014B,613993,M,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,30,N,Fail,7573100,60,-79,?,7.80815E-26,7573160,High
GGG,2014B,614073,F,South West Region,Lower Than A Level,40-50%,35-55,0,30,N,Withdrawn,0,0,-81,73,0,0,Zero
GGG,2014B,614129,F,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,30,N,Fail,6.87264E+15,320,-78,?,7.08595E-17,6.87264E+15,High
GGG,2014B,614142,F,North Region,Lower Than A Level,0-10%,0-35,0,30,N,Fail,4963,77,-73,?,5.11704E-29,5040,High
GGG,2014B,614162,M,South Region,A Level or Equivalent,50-60%,35-55,0,30,N,Pass,6.97981E+22,511,-85,?,7.19645E-10,6.97981E+22,High
GGG,2014B,614204,F,South West Region,A Level or Equivalent,20-30%,0-35,0,30,N,Fail,6.56854E+18,241,-103,?,6.77241E-14,6.56854E+18,High
GGG,2014B,614224,F,West Midlands Region,Lower Than A Level,0-10%,35-55,0,30,Y,Fail,80,175,-8,?,8.2483E-31,255,High
GGG,2014B,614233,F,North Western Region,Lower Than A Level,20-30%,35-55,0,30,N,Fail,60,90,-71,?,6.18622E-31,150,Medium
GGG,2014B,614249,F,North Western Region,Lower Than A Level,50-60%,35-55,0,30,N,Fail,69,9,-103,?,7.11416E-31,78,Medium
GGG,2014B,614262,F,London Region,Lower Than A Level,Oct-20,0-35,0,30,N,Withdrawn,0,0,-44,0,0,0,Zero
GGG,2014B,614398,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,30,N,Distinction,7.56864E+19,322,-45,?,7.80355E-13,7.56864E+19,High
GGG,2014B,614419,F,London Region,Lower Than A Level,30-40%,35-55,0,30,N,Fail,5.15651E+19,1388,-67,?,5.31656E-13,5.15651E+19,High
GGG,2014B,614424,F,Yorkshire Region,A Level or Equivalent,20-30%,35-55,0,30,N,Distinction,7.58586E+16,595,-82,?,7.8213E-16,7.58586E+16,High
GGG,2014B,614571,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass,5.55863E+20,605,-89,?,5.73116E-12,5.55863E+20,High
GGG,2014B,614582,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,30,N,Pass,7.5757E+15,286,-93,?,7.81083E-17,7.5757E+15,High
GGG,2014B,614892,M,South West Region,Lower Than A Level,90-100%,35-55,0,30,N,Pass,8.47279E+21,1309,-22,?,8.73576E-11,8.47279E+21,High
GGG,2014B,614893,F,South East Region,A Level or Equivalent,50-60%,0-35,0,30,N,Pass,8.58482E+19,1628,-28,?,8.85127E-13,8.58482E+19,High
GGG,2014B,615001,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,30,N,Distinction,8.0958E+23,628,-15,?,8.34707E-09,8.0958E+23,High
GGG,2014B,615078,F,South West Region,A Level or Equivalent,50-60%,35-55,0,30,N,Distinction,8.08585E+21,679,-59,?,8.33681E-11,8.08585E+21,High
GGG,2014B,615085,F,North Western Region,Lower Than A Level,90-100%,0-35,0,30,N,Fail,69,81,-108,?,7.11416E-31,150,Medium
GGG,2014B,615103,F,South East Region,Lower Than A Level,0-10%,0-35,0,30,N,Fail,5.2526E+17,185,-108,?,5.41563E-15,5.2526E+17,High
GGG,2014B,615283,F,North Western Region,No Formal quals,0-10%,0-35,0,30,N,Fail,4.01536E+19,1855,-93,?,4.13998E-13,4.01536E+19,High
GGG,2014B,615300,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,30,N,Pass,7.16046E+15,201,-106,?,7.3827E-17,7.16046E+15,High
GGG,2014B,615327,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,30,N,Pass,3.5757E+22,536,-36,?,3.68668E-10,3.5757E+22,High
GGG,2014B,615377,F,South West Region,Lower Than A Level,60-70%,35-55,0,30,N,Pass,6.86368E+21,725,-65,?,7.07671E-11,6.86368E+21,High
GGG,2014B,615401,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,30,Y,Fail,0,0,-71,?,0,0,Zero
GGG,2014B,615404,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,30,N,Fail,70808660,225,-66,?,7.30064E-25,70808885,High
GGG,2014B,615425,F,South West Region,Lower Than A Level,30-40%,0-35,0,30,Y,Pass,8.0758E+16,375,-101,?,8.32645E-16,8.0758E+16,High
GGG,2014B,615487,F,South Region,Lower Than A Level,30-40%,0-35,0,90,N,Withdrawn,0,0,-22,-2,0,0,Zero
GGG,2014B,616338,M,East Midlands Region,Lower Than A Level,60-70%,0-35,0,30,N,Pass,5.87075E+20,86,-88,?,6.05296E-12,5.87075E+20,High
GGG,2014B,616457,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,30,N,Pass,6.9721E+20,304,-10,?,7.1885E-12,6.9721E+20,High
GGG,2014B,616512,F,East Anglian Region,Lower Than A Level,80-90%,0-35,0,30,N,Pass,7.87263E+19,1094,-82,?,8.11698E-13,7.87263E+19,High
GGG,2014B,616595,M,West Midlands Region,HE Qualification,40-50%,35-55,0,30,N,Pass,6.06386E+19,1738,-25,?,6.25206E-13,6.06386E+19,High
GGG,2014B,616629,M,London Region,A Level or Equivalent,60-70%,35-55,0,30,N,Pass,4.54039E+20,1390,-82,?,4.68131E-12,4.54039E+20,High
GGG,2014B,616672,M,East Anglian Region,Lower Than A Level,80-90%,55<=,0,90,N,Pass,8.06567E+21,2874,-106,?,8.31601E-11,8.06567E+21,High
GGG,2014B,616706,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,30,N,Distinction,7.17875E+23,1421,-47,?,7.40156E-09,7.17875E+23,High
